order_item_id,order_id,product_id,quantity,price,discount
ITEM_0007156,ORD_003514,PROD_00003,2,82.37,0.0
ITEM_0007157,ORD_003514,PROD_00002,2,181.19,0.0
ITEM_0007158,ORD_003514,PROD_00194,1,190.1,0.0
ITEM_0007159,ORD_003515,PROD_00121,2,432.13,15.74
ITEM_0007160,ORD_003516,PROD_00135,2,257.09,0.0
ITEM_0007161,ORD_003517,PROD_00006,3,382.34,14.78
ITEM_0007162,ORD_003517,PROD_00044,2,60.27,0.0
ITEM_0007163,ORD_003517,PROD_00076,2,190.0,11.44
ITEM_0007164,ORD_003518,PROD_00039,1,394.34,0.0
ITEM_0007165,ORD_003519,PROD_00081,3,436.32,0.0
ITEM_0007166,ORD_003519,PROD_00135,3,257.09,0.0
ITEM_0007167,ORD_003519,PROD_00119,3,232.24,37.89
ITEM_0007168,ORD_003519,PROD_00134,3,285.29,0.0
ITEM_0007169,ORD_003519,PROD_00160,1,491.31,0.0
ITEM_0007170,ORD_003520,PROD_00186,2,449.55,26.32
ITEM_0007171,ORD_003521,PROD_00020,1,175.8,0.0
ITEM_0007172,ORD_003521,PROD_00173,3,328.76,0.0
ITEM_0007173,ORD_003522,PROD_00083,2,209.04,0.0
ITEM_0007174,ORD_003522,PROD_00080,3,91.66,0.0
ITEM_0007175,ORD_003523,PROD_00024,2,79.3,0.0
ITEM_0007176,ORD_003524,PROD_00010,1,258.6,6.5
ITEM_0007177,ORD_003525,PROD_00134,3,285.29,9.26
ITEM_0007178,ORD_003525,PROD_00162,1,467.9,0.0
ITEM_0007179,ORD_003526,PROD_00067,1,416.89,0.0
ITEM_0007180,ORD_003526,PROD_00004,3,305.18,0.0
ITEM_0007181,ORD_003526,PROD_00008,3,317.34,0.0
ITEM_0007182,ORD_003527,PROD_00182,1,427.02,0.0
ITEM_0007183,ORD_003527,PROD_00113,1,315.99,54.99
ITEM_0007184,ORD_003527,PROD_00142,1,202.55,27.89
ITEM_0007185,ORD_003528,PROD_00122,2,205.37,0.0
ITEM_0007186,ORD_003529,PROD_00038,1,229.97,0.0
ITEM_0007187,ORD_003529,PROD_00033,2,268.0,3.93
ITEM_0007188,ORD_003529,PROD_00059,1,10.77,0.0
ITEM_0007189,ORD_003530,PROD_00153,3,389.74,0.0
ITEM_0007190,ORD_003530,PROD_00090,3,370.48,20.68
ITEM_0007191,ORD_003530,PROD_00026,3,161.7,0.0
ITEM_0007192,ORD_003531,PROD_00109,2,474.27,87.78
ITEM_0007193,ORD_003531,PROD_00066,1,31.72,0.0
ITEM_0007194,ORD_003532,PROD_00083,3,209.04,0.0
ITEM_0007195,ORD_003533,PROD_00168,2,311.68,0.0
ITEM_0007196,ORD_003533,PROD_00027,3,72.62,0.0
ITEM_0007197,ORD_003533,PROD_00058,1,262.53,0.0
ITEM_0007198,ORD_003533,PROD_00165,3,478.1,47.46
ITEM_0007199,ORD_003533,PROD_00173,3,328.76,0.0
ITEM_0007200,ORD_003534,PROD_00176,2,457.48,0.0
ITEM_0007201,ORD_003534,PROD_00192,2,346.18,38.59
ITEM_0007202,ORD_003535,PROD_00163,3,341.54,20.93
ITEM_0007203,ORD_003535,PROD_00072,2,326.98,17.49
ITEM_0007204,ORD_003536,PROD_00123,3,166.37,0.0
ITEM_0007205,ORD_003536,PROD_00009,2,319.38,60.76
ITEM_0007206,ORD_003536,PROD_00025,1,334.45,54.09
ITEM_0007207,ORD_003537,PROD_00145,1,340.17,0.0
ITEM_0007208,ORD_003538,PROD_00147,3,242.55,0.0
ITEM_0007209,ORD_003539,PROD_00186,3,449.55,0.0
ITEM_0007210,ORD_003540,PROD_00129,3,257.67,37.62
ITEM_0007211,ORD_003540,PROD_00018,2,224.5,0.0
ITEM_0007212,ORD_003541,PROD_00163,2,341.54,64.2
ITEM_0007213,ORD_003541,PROD_00045,1,51.1,3.54
ITEM_0007214,ORD_003542,PROD_00166,1,135.66,0.0
ITEM_0007215,ORD_003542,PROD_00157,3,183.6,0.0
ITEM_0007216,ORD_003543,PROD_00032,1,59.56,0.0
ITEM_0007217,ORD_003544,PROD_00039,1,394.34,6.41
ITEM_0007218,ORD_003544,PROD_00200,2,416.1,0.0
ITEM_0007219,ORD_003544,PROD_00042,2,410.28,0.19
ITEM_0007220,ORD_003545,PROD_00032,3,59.56,0.0
ITEM_0007221,ORD_003545,PROD_00109,1,474.27,0.0
ITEM_0007222,ORD_003545,PROD_00045,2,51.1,2.85
ITEM_0007223,ORD_003546,PROD_00167,2,142.86,14.0
ITEM_0007224,ORD_003547,PROD_00039,1,394.34,0.0
ITEM_0007225,ORD_003548,PROD_00067,3,416.89,0.0
ITEM_0007226,ORD_003548,PROD_00029,1,259.16,0.0
ITEM_0007227,ORD_003548,PROD_00095,3,484.11,33.15
ITEM_0007228,ORD_003549,PROD_00085,1,224.7,0.0
ITEM_0007229,ORD_003549,PROD_00058,3,262.53,0.0
ITEM_0007230,ORD_003549,PROD_00165,3,478.1,0.0
ITEM_0007231,ORD_003550,PROD_00047,1,410.18,0.0
ITEM_0007232,ORD_003550,PROD_00126,2,408.6,0.0
ITEM_0007233,ORD_003551,PROD_00019,3,188.31,9.01
ITEM_0007234,ORD_003551,PROD_00033,1,268.0,47.6
ITEM_0007235,ORD_003552,PROD_00085,1,224.7,0.0
ITEM_0007236,ORD_003553,PROD_00135,2,257.09,0.0
ITEM_0007237,ORD_003553,PROD_00199,1,354.85,9.9
ITEM_0007238,ORD_003554,PROD_00143,2,174.82,0.0
ITEM_0007239,ORD_003554,PROD_00124,2,79.03,12.14
ITEM_0007240,ORD_003554,PROD_00064,3,396.37,0.0
ITEM_0007241,ORD_003554,PROD_00135,1,257.09,0.0
ITEM_0007242,ORD_003555,PROD_00091,2,67.7,0.0
ITEM_0007243,ORD_003555,PROD_00144,1,285.83,0.0
ITEM_0007244,ORD_003556,PROD_00190,3,290.71,21.85
ITEM_0007245,ORD_003557,PROD_00054,2,278.91,12.94
ITEM_0007246,ORD_003557,PROD_00115,2,474.79,0.0
ITEM_0007247,ORD_003557,PROD_00018,2,224.5,26.88
ITEM_0007248,ORD_003558,PROD_00167,3,142.86,0.0
ITEM_0007249,ORD_003558,PROD_00113,3,315.99,14.11
ITEM_0007250,ORD_003559,PROD_00102,2,499.8,0.0
ITEM_0007251,ORD_003559,PROD_00044,2,60.27,0.0
ITEM_0007252,ORD_003560,PROD_00092,3,498.22,20.37
ITEM_0007253,ORD_003560,PROD_00083,2,209.04,0.0
ITEM_0007254,ORD_003560,PROD_00167,1,142.86,0.0
ITEM_0007255,ORD_003560,PROD_00130,3,33.84,3.76
ITEM_0007256,ORD_003561,PROD_00035,3,349.49,0.0
ITEM_0007257,ORD_003562,PROD_00043,3,35.57,0.0
ITEM_0007258,ORD_003562,PROD_00088,2,383.91,5.39
ITEM_0007259,ORD_003563,PROD_00061,1,477.17,0.0
ITEM_0007260,ORD_003563,PROD_00056,1,215.71,0.0
ITEM_0007261,ORD_003563,PROD_00191,2,40.44,0.0
ITEM_0007262,ORD_003564,PROD_00024,3,79.3,0.0
ITEM_0007263,ORD_003564,PROD_00026,1,161.7,0.0
ITEM_0007264,ORD_003564,PROD_00147,3,242.55,0.0
ITEM_0007265,ORD_003564,PROD_00018,3,224.5,26.71
ITEM_0007266,ORD_003565,PROD_00015,1,306.45,0.0
ITEM_0007267,ORD_003566,PROD_00147,3,242.55,0.0
ITEM_0007268,ORD_003567,PROD_00014,2,230.37,0.0
ITEM_0007269,ORD_003567,PROD_00004,2,305.18,0.0
ITEM_0007270,ORD_003568,PROD_00070,2,444.04,0.0
ITEM_0007271,ORD_003569,PROD_00123,1,166.37,29.25
ITEM_0007272,ORD_003570,PROD_00148,1,293.45,0.0
ITEM_0007273,ORD_003570,PROD_00170,1,212.52,0.0
ITEM_0007274,ORD_003570,PROD_00156,2,478.78,0.0
ITEM_0007275,ORD_003571,PROD_00192,2,346.18,0.0
ITEM_0007276,ORD_003571,PROD_00187,3,206.41,0.0
ITEM_0007277,ORD_003571,PROD_00009,1,319.38,0.0
ITEM_0007278,ORD_003571,PROD_00160,2,491.31,0.0
ITEM_0007279,ORD_003571,PROD_00089,3,164.05,0.0
ITEM_0007280,ORD_003572,PROD_00192,2,346.18,0.0
ITEM_0007281,ORD_003572,PROD_00068,3,99.32,0.0
ITEM_0007282,ORD_003572,PROD_00072,3,326.98,0.0
ITEM_0007283,ORD_003573,PROD_00081,2,436.32,83.58
ITEM_0007284,ORD_003574,PROD_00108,2,90.68,14.27
ITEM_0007285,ORD_003574,PROD_00124,1,79.03,6.22
ITEM_0007286,ORD_003575,PROD_00019,2,188.31,0.0
ITEM_0007287,ORD_003575,PROD_00058,2,262.53,0.0
ITEM_0007288,ORD_003575,PROD_00066,3,31.72,4.0
ITEM_0007289,ORD_003575,PROD_00161,1,355.44,0.0
ITEM_0007290,ORD_003575,PROD_00021,2,173.98,0.0
ITEM_0007291,ORD_003576,PROD_00013,1,294.36,17.3
ITEM_0007292,ORD_003577,PROD_00160,2,491.31,0.0
ITEM_0007293,ORD_003578,PROD_00093,2,108.09,21.48
ITEM_0007294,ORD_003579,PROD_00109,1,474.27,18.25
ITEM_0007295,ORD_003580,PROD_00130,1,33.84,6.04
ITEM_0007296,ORD_003581,PROD_00143,3,174.82,19.79
ITEM_0007297,ORD_003582,PROD_00113,2,315.99,27.35
ITEM_0007298,ORD_003582,PROD_00019,2,188.31,0.0
ITEM_0007299,ORD_003582,PROD_00199,2,354.85,0.0
ITEM_0007300,ORD_003582,PROD_00128,3,440.75,0.0
ITEM_0007301,ORD_003583,PROD_00199,1,354.85,32.54
ITEM_0007302,ORD_003583,PROD_00041,2,391.28,28.35
ITEM_0007303,ORD_003583,PROD_00180,2,62.58,6.38
ITEM_0007304,ORD_003584,PROD_00195,3,85.06,0.0
ITEM_0007305,ORD_003585,PROD_00059,3,10.77,0.0
ITEM_0007306,ORD_003585,PROD_00048,1,36.1,0.0
ITEM_0007307,ORD_003586,PROD_00175,2,123.79,0.0
ITEM_0007308,ORD_003586,PROD_00072,3,326.98,0.0
ITEM_0007309,ORD_003586,PROD_00197,1,335.41,0.0
ITEM_0007310,ORD_003587,PROD_00077,3,366.27,0.0
ITEM_0007311,ORD_003588,PROD_00087,3,85.18,6.9
ITEM_0007312,ORD_003589,PROD_00129,1,257.67,0.0
ITEM_0007313,ORD_003589,PROD_00127,2,383.93,0.0
ITEM_0007314,ORD_003589,PROD_00144,2,285.83,0.0
ITEM_0007315,ORD_003590,PROD_00053,3,453.87,22.53
ITEM_0007316,ORD_003590,PROD_00116,1,385.81,0.0
ITEM_0007317,ORD_003591,PROD_00138,3,189.15,0.0
ITEM_0007318,ORD_003592,PROD_00103,1,210.62,0.0
ITEM_0007319,ORD_003592,PROD_00193,1,162.38,0.0
ITEM_0007320,ORD_003593,PROD_00088,3,383.91,0.0
ITEM_0007321,ORD_003594,PROD_00004,2,305.18,0.0
ITEM_0007322,ORD_003594,PROD_00136,2,315.39,0.0
ITEM_0007323,ORD_003595,PROD_00055,3,390.32,0.0
ITEM_0007324,ORD_003595,PROD_00188,2,468.55,0.0
ITEM_0007325,ORD_003596,PROD_00029,1,259.16,0.0
ITEM_0007326,ORD_003596,PROD_00070,2,444.04,0.0
ITEM_0007327,ORD_003597,PROD_00192,2,346.18,0.0
ITEM_0007328,ORD_003597,PROD_00005,2,476.13,0.0
ITEM_0007329,ORD_003597,PROD_00179,1,151.84,0.0
ITEM_0007330,ORD_003597,PROD_00022,3,149.23,0.0
ITEM_0007331,ORD_003597,PROD_00093,3,108.09,0.0
ITEM_0007332,ORD_003598,PROD_00126,2,408.6,0.0
ITEM_0007333,ORD_003598,PROD_00067,3,416.89,28.07
ITEM_0007334,ORD_003599,PROD_00193,1,162.38,10.99
ITEM_0007335,ORD_003599,PROD_00173,2,328.76,0.0
ITEM_0007336,ORD_003599,PROD_00105,1,72.88,0.0
ITEM_0007337,ORD_003600,PROD_00176,2,457.48,0.0
ITEM_0007338,ORD_003600,PROD_00116,2,385.81,48.23
ITEM_0007339,ORD_003600,PROD_00042,3,410.28,0.0
ITEM_0007340,ORD_003601,PROD_00128,3,440.75,0.0
ITEM_0007341,ORD_003601,PROD_00016,2,60.72,0.0
ITEM_0007342,ORD_003601,PROD_00184,1,101.24,0.0
ITEM_0007343,ORD_003602,PROD_00157,1,183.6,0.0
ITEM_0007344,ORD_003602,PROD_00139,2,255.04,0.0
ITEM_0007345,ORD_003602,PROD_00008,2,317.34,10.95
ITEM_0007346,ORD_003602,PROD_00163,3,341.54,0.0
ITEM_0007347,ORD_003603,PROD_00155,2,169.27,16.78
ITEM_0007348,ORD_003603,PROD_00102,2,499.8,0.0
ITEM_0007349,ORD_003603,PROD_00027,2,72.62,7.13
ITEM_0007350,ORD_003603,PROD_00111,2,316.26,0.0
ITEM_0007351,ORD_003604,PROD_00110,3,132.8,0.0
ITEM_0007352,ORD_003604,PROD_00149,1,93.55,0.0
ITEM_0007353,ORD_003604,PROD_00086,1,189.5,0.0
ITEM_0007354,ORD_003604,PROD_00006,1,382.34,0.0
ITEM_0007355,ORD_003605,PROD_00123,3,166.37,1.78
ITEM_0007356,ORD_003605,PROD_00160,3,491.31,51.48
ITEM_0007357,ORD_003606,PROD_00037,2,485.1,17.26
ITEM_0007358,ORD_003606,PROD_00054,2,278.91,0.0
ITEM_0007359,ORD_003607,PROD_00179,2,151.84,0.0
ITEM_0007360,ORD_003608,PROD_00147,2,242.55,0.0
ITEM_0007361,ORD_003608,PROD_00077,1,366.27,72.59
ITEM_0007362,ORD_003609,PROD_00068,2,99.32,1.63
ITEM_0007363,ORD_003609,PROD_00112,1,92.63,3.49
ITEM_0007364,ORD_003609,PROD_00092,1,498.22,0.0
ITEM_0007365,ORD_003609,PROD_00152,3,215.2,0.0
ITEM_0007366,ORD_003610,PROD_00166,2,135.66,15.57
ITEM_0007367,ORD_003610,PROD_00149,2,93.55,0.0
ITEM_0007368,ORD_003611,PROD_00074,3,224.11,0.0
ITEM_0007369,ORD_003611,PROD_00041,2,391.28,56.31
ITEM_0007370,ORD_003612,PROD_00189,1,379.34,74.44
ITEM_0007371,ORD_003613,PROD_00021,3,173.98,2.6
ITEM_0007372,ORD_003613,PROD_00117,1,445.61,0.0
ITEM_0007373,ORD_003614,PROD_00156,2,478.78,0.0
ITEM_0007374,ORD_003614,PROD_00038,3,229.97,0.0
ITEM_0007375,ORD_003615,PROD_00119,3,232.24,0.0
ITEM_0007376,ORD_003615,PROD_00196,1,353.95,0.0
ITEM_0007377,ORD_003616,PROD_00112,3,92.63,0.0
ITEM_0007378,ORD_003616,PROD_00114,2,286.17,0.0
ITEM_0007379,ORD_003616,PROD_00043,3,35.57,0.0
ITEM_0007380,ORD_003617,PROD_00043,3,35.57,0.0
ITEM_0007381,ORD_003618,PROD_00191,2,40.44,0.0
ITEM_0007382,ORD_003619,PROD_00181,1,324.24,0.0
ITEM_0007383,ORD_003620,PROD_00072,1,326.98,0.0
ITEM_0007384,ORD_003620,PROD_00064,1,396.37,0.0
ITEM_0007385,ORD_003620,PROD_00177,2,467.62,0.0
ITEM_0007386,ORD_003621,PROD_00008,1,317.34,0.0
ITEM_0007387,ORD_003622,PROD_00030,3,114.95,0.0
ITEM_0007388,ORD_003623,PROD_00024,1,79.3,0.0
ITEM_0007389,ORD_003624,PROD_00116,2,385.81,0.0
ITEM_0007390,ORD_003625,PROD_00181,2,324.24,54.07
ITEM_0007391,ORD_003625,PROD_00180,2,62.58,0.0
ITEM_0007392,ORD_003625,PROD_00114,3,286.17,48.16
ITEM_0007393,ORD_003625,PROD_00055,1,390.32,68.78
ITEM_0007394,ORD_003626,PROD_00142,3,202.55,0.0
ITEM_0007395,ORD_003627,PROD_00020,1,175.8,0.0
ITEM_0007396,ORD_003628,PROD_00167,2,142.86,0.0
ITEM_0007397,ORD_003629,PROD_00071,2,494.67,82.12
ITEM_0007398,ORD_003630,PROD_00081,3,436.32,6.11
ITEM_0007399,ORD_003631,PROD_00161,2,355.44,0.0
ITEM_0007400,ORD_003631,PROD_00105,1,72.88,0.0
ITEM_0007401,ORD_003631,PROD_00015,3,306.45,0.0
ITEM_0007402,ORD_003631,PROD_00039,2,394.34,0.0
ITEM_0007403,ORD_003632,PROD_00129,2,257.67,0.0
ITEM_0007404,ORD_003633,PROD_00046,2,82.2,0.0
ITEM_0007405,ORD_003634,PROD_00192,3,346.18,0.0
ITEM_0007406,ORD_003635,PROD_00190,2,290.71,0.0
ITEM_0007407,ORD_003635,PROD_00133,1,384.29,0.0
ITEM_0007408,ORD_003635,PROD_00041,2,391.28,0.0
ITEM_0007409,ORD_003636,PROD_00020,2,175.8,0.0
ITEM_0007410,ORD_003636,PROD_00146,2,450.4,0.0
ITEM_0007411,ORD_003637,PROD_00141,2,262.6,0.0
ITEM_0007412,ORD_003637,PROD_00098,2,398.91,23.11
ITEM_0007413,ORD_003638,PROD_00197,2,335.41,0.0
ITEM_0007414,ORD_003638,PROD_00038,1,229.97,0.0
ITEM_0007415,ORD_003638,PROD_00192,1,346.18,0.0
ITEM_0007416,ORD_003638,PROD_00104,1,324.75,53.2
ITEM_0007417,ORD_003639,PROD_00046,2,82.2,2.35
ITEM_0007418,ORD_003639,PROD_00106,1,99.16,0.0
ITEM_0007419,ORD_003639,PROD_00131,3,330.59,0.0
ITEM_0007420,ORD_003639,PROD_00065,1,60.8,10.63
ITEM_0007421,ORD_003639,PROD_00159,1,130.79,0.0
ITEM_0007422,ORD_003640,PROD_00012,3,429.09,22.71
ITEM_0007423,ORD_003640,PROD_00110,2,132.8,0.0
ITEM_0007424,ORD_003641,PROD_00120,2,247.28,0.0
ITEM_0007425,ORD_003641,PROD_00101,3,73.59,3.7
ITEM_0007426,ORD_003642,PROD_00111,3,316.26,0.0
ITEM_0007427,ORD_003642,PROD_00004,2,305.18,0.0
ITEM_0007428,ORD_003642,PROD_00021,1,173.98,0.0
ITEM_0007429,ORD_003643,PROD_00046,2,82.2,0.0
ITEM_0007430,ORD_003643,PROD_00130,2,33.84,0.0
ITEM_0007431,ORD_003644,PROD_00012,2,429.09,0.0
ITEM_0007432,ORD_003644,PROD_00111,3,316.26,45.93
ITEM_0007433,ORD_003645,PROD_00067,3,416.89,0.0
ITEM_0007434,ORD_003645,PROD_00053,1,453.87,14.38
ITEM_0007435,ORD_003645,PROD_00003,1,82.37,0.0
ITEM_0007436,ORD_003646,PROD_00119,3,232.24,0.0
ITEM_0007437,ORD_003646,PROD_00072,1,326.98,50.38
ITEM_0007438,ORD_003646,PROD_00177,2,467.62,0.0
ITEM_0007439,ORD_003646,PROD_00014,2,230.37,0.0
ITEM_0007440,ORD_003647,PROD_00139,1,255.04,0.0
ITEM_0007441,ORD_003647,PROD_00008,1,317.34,0.0
ITEM_0007442,ORD_003647,PROD_00024,2,79.3,0.0
ITEM_0007443,ORD_003648,PROD_00144,1,285.83,0.0
ITEM_0007444,ORD_003648,PROD_00139,3,255.04,3.56
ITEM_0007445,ORD_003648,PROD_00010,2,258.6,0.0
ITEM_0007446,ORD_003649,PROD_00058,2,262.53,0.0
ITEM_0007447,ORD_003649,PROD_00096,3,41.82,1.03
ITEM_0007448,ORD_003650,PROD_00147,2,242.55,0.0
ITEM_0007449,ORD_003650,PROD_00104,2,324.75,0.0
ITEM_0007450,ORD_003651,PROD_00097,3,87.18,0.0
ITEM_0007451,ORD_003652,PROD_00093,1,108.09,0.0
ITEM_0007452,ORD_003652,PROD_00012,2,429.09,37.69
ITEM_0007453,ORD_003652,PROD_00141,2,262.6,0.0
ITEM_0007454,ORD_003653,PROD_00074,1,224.11,0.0
ITEM_0007455,ORD_003653,PROD_00031,3,499.99,38.95
ITEM_0007456,ORD_003654,PROD_00062,1,281.53,0.0
ITEM_0007457,ORD_003654,PROD_00183,1,172.04,2.13
ITEM_0007458,ORD_003654,PROD_00194,3,190.1,0.0
ITEM_0007459,ORD_003654,PROD_00145,3,340.17,0.0
ITEM_0007460,ORD_003655,PROD_00145,3,340.17,25.37
ITEM_0007461,ORD_003656,PROD_00014,2,230.37,0.0
ITEM_0007462,ORD_003656,PROD_00163,1,341.54,32.1
ITEM_0007463,ORD_003657,PROD_00117,2,445.61,10.12
ITEM_0007464,ORD_003658,PROD_00013,3,294.36,0.0
ITEM_0007465,ORD_003658,PROD_00031,2,499.99,0.0
ITEM_0007466,ORD_003659,PROD_00199,3,354.85,34.4
ITEM_0007467,ORD_003659,PROD_00001,1,320.28,0.0
ITEM_0007468,ORD_003660,PROD_00089,1,164.05,12.15
ITEM_0007469,ORD_003660,PROD_00081,1,436.32,0.0
ITEM_0007470,ORD_003661,PROD_00030,1,114.95,1.85
ITEM_0007471,ORD_003661,PROD_00049,2,49.99,0.0
ITEM_0007472,ORD_003661,PROD_00085,2,224.7,0.0
ITEM_0007473,ORD_003662,PROD_00160,3,491.31,50.4
ITEM_0007474,ORD_003662,PROD_00192,2,346.18,0.0
ITEM_0007475,ORD_003662,PROD_00178,2,252.74,1.12
ITEM_0007476,ORD_003662,PROD_00031,3,499.99,0.0
ITEM_0007477,ORD_003662,PROD_00136,1,315.39,0.0
ITEM_0007478,ORD_003663,PROD_00155,1,169.27,0.0
ITEM_0007479,ORD_003663,PROD_00055,1,390.32,0.0
ITEM_0007480,ORD_003664,PROD_00068,2,99.32,0.0
ITEM_0007481,ORD_003664,PROD_00115,1,474.79,88.85
ITEM_0007482,ORD_003664,PROD_00058,3,262.53,0.0
ITEM_0007483,ORD_003664,PROD_00131,1,330.59,0.0
ITEM_0007484,ORD_003665,PROD_00012,1,429.09,71.18
ITEM_0007485,ORD_003665,PROD_00113,1,315.99,12.97
ITEM_0007486,ORD_003666,PROD_00018,3,224.5,19.32
ITEM_0007487,ORD_003667,PROD_00090,1,370.48,0.0
ITEM_0007488,ORD_003667,PROD_00174,3,326.49,0.0
ITEM_0007489,ORD_003667,PROD_00178,3,252.74,0.0
ITEM_0007490,ORD_003667,PROD_00050,2,421.2,0.0
ITEM_0007491,ORD_003668,PROD_00150,2,196.29,0.0
ITEM_0007492,ORD_003668,PROD_00082,1,490.21,0.0
ITEM_0007493,ORD_003668,PROD_00028,1,345.85,0.0
ITEM_0007494,ORD_003669,PROD_00012,1,429.09,13.36
ITEM_0007495,ORD_003669,PROD_00033,1,268.0,11.9
ITEM_0007496,ORD_003670,PROD_00007,3,325.07,0.0
ITEM_0007497,ORD_003671,PROD_00080,1,91.66,0.0
ITEM_0007498,ORD_003672,PROD_00128,1,440.75,0.0
ITEM_0007499,ORD_003672,PROD_00167,3,142.86,8.99
ITEM_0007500,ORD_003673,PROD_00053,2,453.87,5.25
ITEM_0007501,ORD_003674,PROD_00118,1,246.64,39.32
ITEM_0007502,ORD_003675,PROD_00120,1,247.28,0.0
ITEM_0007503,ORD_003675,PROD_00093,2,108.09,0.07
ITEM_0007504,ORD_003676,PROD_00176,3,457.48,38.76
ITEM_0007505,ORD_003676,PROD_00045,3,51.1,0.0
ITEM_0007506,ORD_003676,PROD_00130,1,33.84,0.0
ITEM_0007507,ORD_003676,PROD_00167,2,142.86,0.0
ITEM_0007508,ORD_003677,PROD_00042,2,410.28,55.14
ITEM_0007509,ORD_003678,PROD_00199,3,354.85,0.0
ITEM_0007510,ORD_003678,PROD_00020,1,175.8,10.04
ITEM_0007511,ORD_003679,PROD_00143,1,174.82,0.0
ITEM_0007512,ORD_003680,PROD_00089,3,164.05,0.0
ITEM_0007513,ORD_003680,PROD_00186,3,449.55,0.0
ITEM_0007514,ORD_003680,PROD_00067,2,416.89,0.0
ITEM_0007515,ORD_003680,PROD_00066,3,31.72,1.62
ITEM_0007516,ORD_003681,PROD_00189,1,379.34,0.0
ITEM_0007517,ORD_003681,PROD_00163,1,341.54,4.8
ITEM_0007518,ORD_003682,PROD_00015,3,306.45,0.0
ITEM_0007519,ORD_003682,PROD_00082,3,490.21,0.0
ITEM_0007520,ORD_003683,PROD_00003,2,82.37,0.0
ITEM_0007521,ORD_003683,PROD_00180,3,62.58,0.0
ITEM_0007522,ORD_003683,PROD_00055,3,390.32,0.0
ITEM_0007523,ORD_003684,PROD_00135,1,257.09,46.04
ITEM_0007524,ORD_003684,PROD_00136,2,315.39,0.0
ITEM_0007525,ORD_003684,PROD_00128,2,440.75,0.0
ITEM_0007526,ORD_003685,PROD_00043,1,35.57,0.0
ITEM_0007527,ORD_003686,PROD_00185,1,340.46,7.57
ITEM_0007528,ORD_003686,PROD_00065,3,60.8,2.75
ITEM_0007529,ORD_003687,PROD_00136,2,315.39,0.0
ITEM_0007530,ORD_003688,PROD_00004,1,305.18,0.0
ITEM_0007531,ORD_003688,PROD_00196,2,353.95,68.7
ITEM_0007532,ORD_003689,PROD_00110,2,132.8,0.0
ITEM_0007533,ORD_003690,PROD_00109,2,474.27,0.0
ITEM_0007534,ORD_003691,PROD_00184,2,101.24,0.0
ITEM_0007535,ORD_003692,PROD_00199,2,354.85,36.67
ITEM_0007536,ORD_003693,PROD_00056,3,215.71,8.75
ITEM_0007537,ORD_003693,PROD_00061,3,477.17,0.0
ITEM_0007538,ORD_003694,PROD_00109,3,474.27,0.0
ITEM_0007539,ORD_003694,PROD_00167,3,142.86,0.0
ITEM_0007540,ORD_003694,PROD_00129,2,257.67,0.0
ITEM_0007541,ORD_003695,PROD_00165,1,478.1,0.0
ITEM_0007542,ORD_003695,PROD_00142,2,202.55,26.41
ITEM_0007543,ORD_003696,PROD_00161,1,355.44,0.0
ITEM_0007544,ORD_003696,PROD_00094,1,450.35,6.95
ITEM_0007545,ORD_003697,PROD_00010,2,258.6,31.28
ITEM_0007546,ORD_003697,PROD_00150,1,196.29,0.0
ITEM_0007547,ORD_003698,PROD_00092,3,498.22,0.0
ITEM_0007548,ORD_003698,PROD_00171,2,77.36,0.0
ITEM_0007549,ORD_003699,PROD_00133,2,384.29,56.51
ITEM_0007550,ORD_003699,PROD_00069,2,234.26,0.0
ITEM_0007551,ORD_003700,PROD_00088,3,383.91,0.0
ITEM_0007552,ORD_003700,PROD_00171,2,77.36,0.0
ITEM_0007553,ORD_003700,PROD_00173,1,328.76,50.87
ITEM_0007554,ORD_003701,PROD_00199,2,354.85,0.0
ITEM_0007555,ORD_003702,PROD_00171,1,77.36,0.0
ITEM_0007556,ORD_003702,PROD_00104,2,324.75,43.45
ITEM_0007557,ORD_003703,PROD_00105,2,72.88,0.0
ITEM_0007558,ORD_003703,PROD_00070,2,444.04,73.89
ITEM_0007559,ORD_003703,PROD_00046,3,82.2,0.0
ITEM_0007560,ORD_003703,PROD_00038,3,229.97,0.0
ITEM_0007561,ORD_003704,PROD_00050,2,421.2,0.0
ITEM_0007562,ORD_003705,PROD_00004,3,305.18,0.0
ITEM_0007563,ORD_003705,PROD_00041,1,391.28,0.0
ITEM_0007564,ORD_003705,PROD_00131,3,330.59,0.0
ITEM_0007565,ORD_003705,PROD_00096,2,41.82,0.0
ITEM_0007566,ORD_003705,PROD_00180,3,62.58,0.0
ITEM_0007567,ORD_003706,PROD_00173,1,328.76,0.0
ITEM_0007568,ORD_003706,PROD_00089,3,164.05,0.0
ITEM_0007569,ORD_003706,PROD_00083,1,209.04,0.0
ITEM_0007570,ORD_003707,PROD_00060,1,335.54,0.0
ITEM_0007571,ORD_003708,PROD_00181,2,324.24,0.0
ITEM_0007572,ORD_003708,PROD_00072,2,326.98,50.73
ITEM_0007573,ORD_003709,PROD_00110,3,132.8,0.0
ITEM_0007574,ORD_003709,PROD_00128,2,440.75,0.0
ITEM_0007575,ORD_003710,PROD_00163,3,341.54,0.0
ITEM_0007576,ORD_003711,PROD_00190,3,290.71,0.0
ITEM_0007577,ORD_003711,PROD_00131,1,330.59,0.0
ITEM_0007578,ORD_003711,PROD_00055,1,390.32,0.0
