review_id,order_id,rating,review_text,review_date,helpful_count
REV_001409,ORD_001654,4,Recommended,2024-02-16,50
REV_001410,ORD_001024,5,Amazing product!,2024-05-14,31
REV_001411,ORD_002650,3,Decent,2023-08-16,24
REV_001412,ORD_000754,3,Fair,2024-10-12,3
REV_001413,ORD_003426,5,Perfect!,2023-02-27,3
REV_001414,ORD_001485,2,Not great,2023-11-08,45
REV_001415,ORD_004290,4,Solid quality,2023-01-19,6
REV_001416,ORD_002705,5,Amazing product!,2024-11-23,35
REV_001417,ORD_001125,3,It's okay,2023-08-04,42
REV_001418,ORD_000744,5,Excellent!,2024-07-31,29
REV_001419,ORD_001902,4,Happy with purchase,2024-04-07,33
REV_001420,ORD_004399,1,Waste of money,2024-06-16,20
REV_001421,ORD_000611,5,Amazing product!,2024-10-31,47
REV_001422,ORD_004001,5,Perfect!,2023-05-16,6
REV_001423,ORD_004333,5,Love it!,2023-07-30,10
REV_001424,ORD_002062,5,Excellent!,2023-11-02,4
REV_001425,ORD_000996,5,Excellent!,2023-07-03,18
REV_001426,ORD_004792,3,It's okay,2023-08-02,8
REV_001427,ORD_002563,4,Nice,2023-05-25,8
REV_001428,ORD_004854,3,Meets expectations,2023-10-05,34
REV_001429,ORD_002213,4,Happy with purchase,2023-06-30,30
REV_001430,ORD_001134,5,Exceeded expectations!,2023-12-08,26
REV_001431,ORD_003289,3,Meets expectations,2023-07-15,26
REV_001432,ORD_003500,5,Perfect!,2024-01-26,39
REV_001433,ORD_001111,5,Perfect!,2024-04-04,32
REV_001434,ORD_004252,4,Recommended,2024-01-01,3
REV_001435,ORD_004297,2,Disappointed,2024-02-20,5
REV_001436,ORD_001256,4,Nice,2023-11-04,42
REV_001437,ORD_001989,4,Nice,2024-05-18,6
REV_001438,ORD_004457,5,Amazing product!,2023-05-24,38
REV_001439,ORD_002054,3,Meets expectations,2023-11-26,41
REV_001440,ORD_004121,3,Meets expectations,2023-03-22,39
REV_001441,ORD_001754,5,Exceeded expectations!,2024-03-11,19
REV_001442,ORD_003673,5,Exceeded expectations!,2024-10-12,16
REV_001443,ORD_003782,5,Excellent!,2024-08-27,47
REV_001444,ORD_002567,3,Average,2023-02-09,3
REV_001445,ORD_000257,4,Recommended,2024-05-13,7
REV_001446,ORD_002914,3,Meets expectations,2023-02-06,41
REV_001447,ORD_001578,5,Excellent!,2024-10-30,41
REV_001448,ORD_003702,1,Waste of money,2023-09-08,35
REV_001449,ORD_003701,4,Good product,2023-08-31,4
REV_001450,ORD_003472,4,Recommended,2024-08-24,39
REV_001451,ORD_001525,1,Poor quality,2024-08-30,4
REV_001452,ORD_003435,3,Fair,2023-11-06,45
REV_001453,ORD_000282,4,Happy with purchase,2023-10-11,30
REV_001454,ORD_001018,4,Good product,2023-04-27,2
REV_001455,ORD_002834,5,Exceeded expectations!,2023-10-25,41
REV_001456,ORD_002403,4,Solid quality,2023-12-23,16
REV_001457,ORD_000500,5,Amazing product!,2023-06-24,49
REV_001458,ORD_000200,1,Waste of money,2023-09-24,22
REV_001459,ORD_000577,4,Good product,2023-06-27,44
REV_001460,ORD_003641,5,Love it!,2024-10-14,4
REV_001461,ORD_004836,2,Not great,2024-08-21,36
REV_001462,ORD_001304,5,Amazing product!,2024-07-08,25
REV_001463,ORD_003415,5,Exceeded expectations!,2023-05-19,40
REV_001464,ORD_001045,2,Could be better,2023-07-26,21
REV_001465,ORD_000165,5,Perfect!,2024-02-28,11
REV_001466,ORD_004214,4,Good product,2023-09-21,0
REV_001467,ORD_000199,5,Exceeded expectations!,2024-11-24,47
REV_001468,ORD_002830,4,Recommended,2025-01-22,41
REV_001469,ORD_002613,4,Good product,2023-04-14,19
REV_001470,ORD_000245,5,Perfect!,2024-02-27,10
REV_001471,ORD_002814,5,Love it!,2024-06-19,20
REV_001472,ORD_003508,2,Meh,2024-04-29,46
REV_001473,ORD_004585,4,Solid quality,2023-03-17,36
REV_001474,ORD_001224,5,Exceeded expectations!,2023-10-10,35
REV_001475,ORD_000188,5,Perfect!,2023-01-23,12
REV_001476,ORD_003207,5,Excellent!,2023-09-22,37
REV_001477,ORD_002810,4,Good product,2024-03-31,15
REV_001478,ORD_001979,4,Recommended,2023-09-07,15
REV_001479,ORD_003298,5,Amazing product!,2023-04-20,20
REV_001480,ORD_000251,4,Recommended,2023-05-14,42
REV_001481,ORD_002561,5,Exceeded expectations!,2024-01-18,14
REV_001482,ORD_002335,5,Love it!,2023-10-08,7
REV_001483,ORD_001952,4,Good product,2024-08-30,40
REV_001484,ORD_002443,5,Excellent!,2024-01-24,42
REV_001485,ORD_004420,5,Perfect!,2023-05-18,30
REV_001486,ORD_003391,5,Perfect!,2023-05-06,49
REV_001487,ORD_002550,4,Nice,2024-01-07,34
REV_001488,ORD_001889,1,Poor quality,2024-12-05,32
REV_001489,ORD_001806,5,Excellent!,2023-05-15,28
REV_001490,ORD_001580,5,Excellent!,2023-06-30,20
REV_001491,ORD_002525,4,Nice,2024-11-18,23
REV_001492,ORD_003588,3,Decent,2023-10-26,49
REV_001493,ORD_004275,5,Love it!,2024-06-07,14
REV_001494,ORD_000742,4,Recommended,2023-04-21,26
REV_001495,ORD_000779,4,Recommended,2023-01-25,45
REV_001496,ORD_001692,5,Love it!,2024-11-23,17
REV_001497,ORD_000887,4,Good product,2023-05-18,31
REV_001498,ORD_002254,3,Fair,2024-12-18,40
REV_001499,ORD_002136,4,Recommended,2023-03-10,8
REV_001500,ORD_004098,5,Love it!,2024-11-17,29
REV_001501,ORD_004066,5,Excellent!,2023-01-18,25
REV_001502,ORD_001693,3,Decent,2023-07-18,11
REV_001503,ORD_004796,4,Recommended,2024-10-01,33
REV_001504,ORD_001621,4,Happy with purchase,2023-05-22,30
REV_001505,ORD_004014,5,Exceeded expectations!,2024-01-22,36
REV_001506,ORD_004167,3,Meets expectations,2023-11-03,10
REV_001507,ORD_004357,5,Love it!,2023-09-08,18
REV_001508,ORD_001509,5,Perfect!,2024-05-23,32
REV_001509,ORD_000678,4,Nice,2023-04-17,38
REV_001510,ORD_003783,4,Happy with purchase,2023-11-20,9
REV_001511,ORD_003816,5,Amazing product!,2023-05-14,12
REV_001512,ORD_004589,3,Meets expectations,2023-05-26,19
REV_001513,ORD_004409,5,Exceeded expectations!,2023-10-28,20
REV_001514,ORD_001647,1,Poor quality,2023-01-30,49
REV_001515,ORD_000104,5,Love it!,2023-05-12,47
REV_001516,ORD_000405,5,Perfect!,2023-01-11,10
REV_001517,ORD_002918,5,Love it!,2024-06-22,43
REV_001518,ORD_001009,3,Meets expectations,2024-07-14,6
REV_001519,ORD_000698,4,Good product,2024-08-29,27
REV_001520,ORD_001733,3,Decent,2023-05-16,49
REV_001521,ORD_004361,3,It's okay,2024-02-14,31
REV_001522,ORD_001972,5,Amazing product!,2023-03-10,14
REV_001523,ORD_002145,4,Solid quality,2023-03-14,28
REV_001524,ORD_003878,5,Excellent!,2023-06-07,8
REV_001525,ORD_002954,3,Decent,2024-08-01,43
REV_001526,ORD_001342,5,Exceeded expectations!,2023-10-18,1
REV_001527,ORD_000662,4,Solid quality,2024-09-20,26
REV_001528,ORD_004978,4,Happy with purchase,2023-03-15,46
REV_001529,ORD_003608,4,Good product,2024-09-24,40
REV_001530,ORD_000422,4,Nice,2024-02-04,32
REV_001531,ORD_002056,5,Amazing product!,2024-07-20,17
REV_001532,ORD_001859,5,Perfect!,2023-04-14,21
REV_001533,ORD_004983,5,Exceeded expectations!,2024-05-08,44
REV_001534,ORD_002968,4,Happy with purchase,2024-12-16,9
REV_001535,ORD_001715,5,Perfect!,2024-08-24,49
REV_001536,ORD_004188,1,Do not buy,2023-03-07,14
REV_001537,ORD_003879,5,Exceeded expectations!,2024-10-30,44
REV_001538,ORD_002468,2,Not great,2023-11-13,5
REV_001539,ORD_004749,3,It's okay,2023-12-23,2
REV_001540,ORD_001322,4,Nice,2024-03-27,20
REV_001541,ORD_003967,3,It's okay,2023-06-02,45
REV_001542,ORD_003625,5,Love it!,2024-01-05,4
REV_001543,ORD_002188,4,Nice,2024-03-12,10
REV_001544,ORD_004469,2,Could be better,2023-11-07,4
REV_001545,ORD_001385,3,Meets expectations,2023-11-17,9
REV_001546,ORD_000870,4,Good product,2023-10-22,32
REV_001547,ORD_000098,4,Nice,2024-03-17,27
REV_001548,ORD_001069,4,Recommended,2023-08-08,8
REV_001549,ORD_001540,3,Decent,2023-06-26,16
REV_001550,ORD_003685,4,Solid quality,2023-04-14,16
REV_001551,ORD_003613,4,Happy with purchase,2024-11-28,8
REV_001552,ORD_004460,4,Good product,2024-07-15,44
REV_001553,ORD_003010,4,Happy with purchase,2024-03-08,16
REV_001554,ORD_001057,4,Happy with purchase,2024-12-31,1
REV_001555,ORD_000574,3,Average,2023-05-01,24
REV_001556,ORD_004955,3,Decent,2023-08-01,36
REV_001557,ORD_001218,5,Amazing product!,2023-03-23,47
REV_001558,ORD_000234,4,Happy with purchase,2023-12-27,0
REV_001559,ORD_003514,5,Excellent!,2024-02-28,34
REV_001560,ORD_002855,4,Happy with purchase,2023-02-10,18
REV_001561,ORD_004330,5,Perfect!,2023-10-15,24
REV_001562,ORD_002505,5,Excellent!,2025-01-14,2
REV_001563,ORD_001849,4,Good product,2024-09-21,36
REV_001564,ORD_003360,5,Excellent!,2024-06-10,50
REV_001565,ORD_004142,5,Exceeded expectations!,2023-01-26,12
REV_001566,ORD_000699,3,Fair,2024-05-22,27
REV_001567,ORD_001100,5,Perfect!,2024-01-07,49
REV_001568,ORD_003549,5,Excellent!,2023-08-25,42
REV_001569,ORD_002382,5,Exceeded expectations!,2024-06-18,30
REV_001570,ORD_001631,4,Good product,2024-06-12,14
REV_001571,ORD_004060,3,Average,2023-10-28,24
REV_001572,ORD_001691,4,Solid quality,2023-04-09,4
REV_001573,ORD_000977,5,Perfect!,2023-10-17,6
REV_001574,ORD_001046,2,Meh,2024-08-01,38
REV_001575,ORD_002266,4,Solid quality,2023-09-10,4
REV_001576,ORD_000958,5,Amazing product!,2024-03-17,4
REV_001577,ORD_003055,5,Exceeded expectations!,2023-06-03,15
REV_001578,ORD_001440,3,Fair,2023-05-26,29
REV_001579,ORD_003999,5,Perfect!,2024-07-10,2
REV_001580,ORD_002273,3,Average,2024-02-14,32
REV_001581,ORD_003144,4,Solid quality,2023-07-01,29
REV_001582,ORD_002095,5,Perfect!,2024-10-15,23
REV_001583,ORD_001044,4,Solid quality,2024-08-27,41
REV_001584,ORD_003698,5,Exceeded expectations!,2023-10-08,19
REV_001585,ORD_004385,5,Perfect!,2023-03-07,8
REV_001586,ORD_001549,2,Meh,2023-03-04,17
REV_001587,ORD_002597,3,Decent,2024-08-17,24
REV_001588,ORD_001718,5,Excellent!,2024-01-27,12
REV_001589,ORD_002469,1,Poor quality,2024-08-27,32
REV_001590,ORD_000684,3,Meets expectations,2023-06-18,23
REV_001591,ORD_003575,5,Amazing product!,2023-06-26,23
REV_001592,ORD_004309,5,Exceeded expectations!,2024-04-04,45
REV_001593,ORD_004911,5,Amazing product!,2023-09-07,32
REV_001594,ORD_001452,5,Excellent!,2023-07-20,16
REV_001595,ORD_003045,5,Perfect!,2024-03-06,47
REV_001596,ORD_004866,5,Love it!,2023-06-26,33
REV_001597,ORD_003006,3,It's okay,2024-06-13,15
REV_001598,ORD_004541,5,Amazing product!,2023-10-17,0
REV_001599,ORD_004685,5,Amazing product!,2024-09-30,6
REV_001600,ORD_001664,5,Amazing product!,2023-03-14,31
REV_001601,ORD_003080,5,Perfect!,2023-11-20,30
REV_001602,ORD_002688,3,It's okay,2024-07-15,32
REV_001603,ORD_004239,5,Amazing product!,2024-01-14,47
REV_001604,ORD_002378,3,Average,2023-05-28,47
REV_001605,ORD_001051,2,Not great,2023-07-27,4
REV_001606,ORD_003073,5,Excellent!,2024-06-13,36
REV_001607,ORD_000132,4,Good product,2023-06-13,32
REV_001608,ORD_004870,4,Happy with purchase,2024-05-29,14
REV_001609,ORD_001177,5,Excellent!,2024-08-11,12
REV_001610,ORD_002387,4,Nice,2024-05-01,5
REV_001611,ORD_002472,4,Nice,2024-09-10,27
REV_001612,ORD_001551,3,Average,2024-02-23,1
REV_001613,ORD_003962,3,Fair,2023-08-06,9
REV_001614,ORD_000488,4,Nice,2024-10-24,40
REV_001615,ORD_001296,5,Love it!,2023-04-08,15
REV_001616,ORD_003850,5,Exceeded expectations!,2023-11-03,26
REV_001617,ORD_004467,5,Amazing product!,2023-08-27,23
REV_001618,ORD_003083,4,Good product,2023-04-11,23
REV_001619,ORD_004051,1,Do not buy,2024-11-01,31
REV_001620,ORD_004550,4,Nice,2024-11-20,27
REV_001621,ORD_002537,4,Recommended,2023-12-09,35
REV_001622,ORD_000954,4,Happy with purchase,2024-03-13,17
REV_001623,ORD_003586,5,Love it!,2024-06-26,10
REV_001624,ORD_002576,2,Below expectations,2023-09-23,36
REV_001625,ORD_002269,4,Recommended,2024-08-20,17
REV_001626,ORD_001984,4,Nice,2023-03-29,11
REV_001627,ORD_000547,4,Good product,2023-04-25,9
REV_001628,ORD_003017,4,Recommended,2024-02-24,23
REV_001629,ORD_000095,5,Amazing product!,2023-02-27,40
REV_001630,ORD_004504,5,Exceeded expectations!,2024-04-20,2
REV_001631,ORD_001516,5,Perfect!,2023-12-05,34
REV_001632,ORD_000107,4,Happy with purchase,2024-11-13,25
REV_001633,ORD_001532,5,Exceeded expectations!,2023-11-26,48
REV_001634,ORD_001908,5,Exceeded expectations!,2024-07-29,25
REV_001635,ORD_000366,5,Perfect!,2023-02-09,26
REV_001636,ORD_003576,4,Good product,2024-09-12,17
REV_001637,ORD_004044,5,Love it!,2023-04-17,34
REV_001638,ORD_001701,3,Meets expectations,2024-06-16,17
REV_001639,ORD_003858,5,Perfect!,2023-03-25,36
REV_001640,ORD_000453,3,Average,2024-08-01,41
REV_001641,ORD_003290,3,Decent,2024-08-07,12
REV_001642,ORD_004606,5,Perfect!,2024-05-17,3
REV_001643,ORD_004736,4,Good product,2024-10-29,30
REV_001644,ORD_004077,5,Exceeded expectations!,2024-09-08,24
REV_001645,ORD_004614,4,Solid quality,2023-01-06,19
REV_001646,ORD_002642,4,Solid quality,2024-10-07,33
REV_001647,ORD_000587,4,Nice,2023-05-28,3
REV_001648,ORD_002723,4,Solid quality,2023-11-07,30
REV_001649,ORD_004335,5,Excellent!,2024-05-14,24
REV_001650,ORD_004043,5,Excellent!,2024-02-02,11
REV_001651,ORD_002935,5,Love it!,2023-07-09,37
REV_001652,ORD_001840,4,Solid quality,2023-08-14,33
REV_001653,ORD_004994,5,Amazing product!,2024-12-03,11
REV_001654,ORD_004902,3,Meets expectations,2024-06-19,1
REV_001655,ORD_001799,4,Solid quality,2024-09-17,13
REV_001656,ORD_002690,4,Solid quality,2024-03-29,34
REV_001657,ORD_002555,4,Nice,2023-08-11,42
REV_001658,ORD_004784,3,Decent,2023-03-17,46
REV_001659,ORD_000127,3,It's okay,2024-08-14,31
REV_001660,ORD_004047,5,Love it!,2023-06-25,28
REV_001661,ORD_003518,4,Recommended,2024-11-12,41
REV_001662,ORD_004941,5,Exceeded expectations!,2023-09-14,44
REV_001663,ORD_002439,4,Good product,2023-07-25,32
REV_001664,ORD_002129,4,Happy with purchase,2024-11-25,41
REV_001665,ORD_000604,3,Decent,2024-06-20,22
REV_001666,ORD_002868,2,Not great,2023-04-27,29
REV_001667,ORD_002217,4,Recommended,2023-10-09,16
REV_001668,ORD_003767,5,Excellent!,2023-06-25,36
REV_001669,ORD_000369,3,It's okay,2023-02-11,20
REV_001670,ORD_004329,5,Excellent!,2024-04-11,7
REV_001671,ORD_002014,4,Happy with purchase,2025-01-03,13
REV_001672,ORD_002458,5,Love it!,2024-03-12,14
REV_001673,ORD_001026,3,Decent,2024-11-06,46
REV_001674,ORD_004555,5,Perfect!,2024-10-15,44
REV_001675,ORD_003140,5,Amazing product!,2023-09-05,6
REV_001676,ORD_004397,4,Solid quality,2024-10-06,15
REV_001677,ORD_000808,3,Average,2023-02-03,25
REV_001678,ORD_004454,3,It's okay,2024-05-12,7
REV_001679,ORD_003051,5,Love it!,2023-08-03,9
REV_001680,ORD_000274,5,Amazing product!,2023-02-04,13
REV_001681,ORD_003249,2,Could be better,2023-05-18,44
REV_001682,ORD_003843,2,Below expectations,2024-07-24,30
REV_001683,ORD_001810,4,Nice,2024-06-13,18
REV_001684,ORD_000317,4,Solid quality,2024-01-02,18
REV_001685,ORD_000452,5,Excellent!,2023-10-07,5
REV_001686,ORD_001947,4,Nice,2023-11-05,11
REV_001687,ORD_004227,4,Happy with purchase,2024-03-13,47
REV_001688,ORD_004317,5,Exceeded expectations!,2024-12-07,34
REV_001689,ORD_002026,5,Perfect!,2024-01-03,45
REV_001690,ORD_002955,4,Good product,2023-02-15,35
REV_001691,ORD_000047,2,Meh,2023-07-13,44
REV_001692,ORD_001656,3,It's okay,2024-03-23,41
REV_001693,ORD_004936,5,Excellent!,2024-10-01,49
REV_001694,ORD_001187,5,Exceeded expectations!,2024-05-23,17
REV_001695,ORD_001611,4,Nice,2024-02-20,35
REV_001696,ORD_000727,3,Decent,2024-05-16,44
REV_001697,ORD_001958,5,Exceeded expectations!,2024-12-31,16
REV_001698,ORD_002677,4,Recommended,2024-05-19,46
REV_001699,ORD_000601,5,Exceeded expectations!,2023-11-13,25
REV_001700,ORD_000309,4,Happy with purchase,2023-06-12,20
REV_001701,ORD_002928,1,Waste of money,2024-09-30,29
REV_001702,ORD_003158,5,Excellent!,2024-02-08,19
REV_001703,ORD_002174,3,Decent,2024-04-30,11
REV_001704,ORD_003913,4,Recommended,2023-06-01,38
REV_001705,ORD_004226,2,Meh,2023-12-02,34
REV_001706,ORD_000006,5,Amazing product!,2024-10-05,15
REV_001707,ORD_004426,5,Exceeded expectations!,2024-04-12,6
REV_001708,ORD_004160,4,Good product,2024-10-06,21
REV_001709,ORD_000833,5,Amazing product!,2023-10-27,14
REV_001710,ORD_002412,4,Nice,2024-11-27,28
REV_001711,ORD_000501,4,Good product,2024-05-26,17
REV_001712,ORD_003565,4,Solid quality,2023-09-27,34
REV_001713,ORD_004204,4,Good product,2024-12-25,13
REV_001714,ORD_001186,5,Amazing product!,2023-01-30,15
REV_001715,ORD_003057,5,Excellent!,2023-07-21,25
REV_001716,ORD_001643,5,Exceeded expectations!,2023-10-17,29
REV_001717,ORD_002196,4,Solid quality,2023-06-21,16
REV_001718,ORD_003529,3,Meets expectations,2024-09-19,2
REV_001719,ORD_000672,3,Average,2023-03-06,4
REV_001720,ORD_004988,3,Fair,2023-04-25,36
REV_001721,ORD_004124,4,Nice,2023-10-26,33
REV_001722,ORD_001157,5,Excellent!,2024-06-27,4
REV_001723,ORD_003292,4,Recommended,2024-10-02,42
REV_001724,ORD_003686,1,Do not buy,2025-01-11,36
REV_001725,ORD_001449,5,Exceeded expectations!,2024-01-10,47
REV_001726,ORD_004347,5,Exceeded expectations!,2024-10-25,43
REV_001727,ORD_003208,2,Not great,2023-09-11,49
REV_001728,ORD_004136,3,Decent,2023-10-14,37
REV_001729,ORD_000281,4,Nice,2023-10-05,31
REV_001730,ORD_004149,3,Fair,2023-03-18,38
REV_001731,ORD_003101,4,Good product,2024-02-16,31
REV_001732,ORD_004150,4,Nice,2023-02-13,32
REV_001733,ORD_000979,1,Waste of money,2023-10-25,33
REV_001734,ORD_000384,5,Excellent!,2023-03-20,48
REV_001735,ORD_002151,5,Amazing product!,2024-07-15,17
REV_001736,ORD_003217,5,Amazing product!,2023-04-08,5
REV_001737,ORD_000367,4,Happy with purchase,2024-12-17,45
REV_001738,ORD_000263,2,Below expectations,2023-06-26,49
REV_001739,ORD_001344,5,Love it!,2024-12-22,20
REV_001740,ORD_003675,4,Happy with purchase,2023-03-02,46
REV_001741,ORD_004953,3,Average,2023-04-23,41
REV_001742,ORD_003480,2,Not great,2024-09-03,23
REV_001743,ORD_000327,5,Perfect!,2023-08-29,47
REV_001744,ORD_002542,4,Solid quality,2024-12-24,32
REV_001745,ORD_001865,3,It's okay,2025-01-21,48
REV_001746,ORD_002210,3,Fair,2024-02-10,21
REV_001747,ORD_000073,5,Amazing product!,2023-02-17,0
REV_001748,ORD_000306,5,Exceeded expectations!,2023-05-08,47
REV_001749,ORD_002744,5,Amazing product!,2024-04-23,42
REV_001750,ORD_002604,4,Solid quality,2024-07-15,11
REV_001751,ORD_003304,3,Average,2023-12-17,43
REV_001752,ORD_002589,4,Good product,2024-05-08,50
REV_001753,ORD_001005,5,Perfect!,2023-02-20,11
REV_001754,ORD_001684,4,Happy with purchase,2023-01-23,34
REV_001755,ORD_000090,4,Good product,2024-01-28,50
REV_001756,ORD_004133,3,Decent,2024-01-27,38
REV_001757,ORD_001456,3,Decent,2024-07-19,14
REV_001758,ORD_001427,4,Solid quality,2023-06-25,14
REV_001759,ORD_001744,4,Good product,2023-01-28,11
REV_001760,ORD_003578,2,Could be better,2024-11-23,8
REV_001761,ORD_000520,5,Love it!,2023-10-18,50
REV_001762,ORD_002657,4,Good product,2023-02-06,21
REV_001763,ORD_003593,5,Amazing product!,2023-06-14,9
REV_001764,ORD_003190,5,Excellent!,2023-04-03,14
REV_001765,ORD_003623,5,Excellent!,2025-01-24,15
REV_001766,ORD_004145,3,Average,2024-08-25,29
REV_001767,ORD_001731,4,Good product,2023-11-05,3
REV_001768,ORD_001409,5,Excellent!,2023-03-21,39
REV_001769,ORD_002154,4,Happy with purchase,2023-02-17,36
REV_001770,ORD_003708,3,Meets expectations,2024-05-01,20
REV_001771,ORD_002794,5,Exceeded expectations!,2024-11-14,12
REV_001772,ORD_002811,5,Excellent!,2024-05-06,2
REV_001773,ORD_004099,4,Nice,2023-07-02,8
REV_001774,ORD_004619,4,Solid quality,2024-02-20,17
REV_001775,ORD_001234,4,Nice,2023-02-08,7
REV_001776,ORD_000492,5,Perfect!,2023-11-26,6
REV_001777,ORD_001135,5,Love it!,2024-07-12,42
REV_001778,ORD_001726,3,Meets expectations,2024-11-30,7
REV_001779,ORD_003749,4,Solid quality,2023-05-23,0
REV_001780,ORD_003888,3,Decent,2025-01-10,17
REV_001781,ORD_001337,1,Terrible,2024-01-29,7
REV_001782,ORD_004080,4,Happy with purchase,2024-05-25,18
REV_001783,ORD_002185,5,Amazing product!,2023-08-15,47
REV_001784,ORD_001995,3,It's okay,2023-03-18,4
REV_001785,ORD_003281,5,Amazing product!,2023-05-30,12
REV_001786,ORD_003323,3,It's okay,2023-12-11,13
REV_001787,ORD_003660,4,Happy with purchase,2024-02-06,45
REV_001788,ORD_004260,4,Nice,2024-01-30,7
REV_001789,ORD_001856,5,Perfect!,2023-07-16,14
REV_001790,ORD_000623,5,Amazing product!,2023-11-14,6
REV_001791,ORD_002845,3,Fair,2024-08-25,5
REV_001792,ORD_001302,5,Excellent!,2023-03-28,44
REV_001793,ORD_000918,3,Fair,2024-12-31,21
REV_001794,ORD_003814,5,Excellent!,2024-06-19,0
REV_001795,ORD_002661,5,Exceeded expectations!,2024-07-11,41
REV_001796,ORD_000528,5,Amazing product!,2024-02-05,42
REV_001797,ORD_003468,4,Solid quality,2024-12-17,41
REV_001798,ORD_000412,3,Meets expectations,2023-05-01,7
REV_001799,ORD_001428,3,Meets expectations,2023-10-21,44
REV_001800,ORD_001607,3,Fair,2024-09-09,29
REV_001801,ORD_004038,2,Meh,2025-01-23,5
REV_001802,ORD_001352,4,Good product,2024-08-17,42
REV_001803,ORD_004820,5,Excellent!,2024-10-01,6
REV_001804,ORD_000038,5,Amazing product!,2024-08-23,46
REV_001805,ORD_004974,5,Perfect!,2023-08-24,3
REV_001806,ORD_004040,5,Excellent!,2023-05-20,0
REV_001807,ORD_000102,2,Meh,2023-04-08,33
REV_001808,ORD_002141,5,Perfect!,2024-08-03,16
REV_001809,ORD_004437,4,Happy with purchase,2023-11-13,41
REV_001810,ORD_004543,4,Good product,2023-11-21,39
REV_001811,ORD_001670,4,Happy with purchase,2024-08-03,45
REV_001812,ORD_002507,4,Solid quality,2024-04-28,9
REV_001813,ORD_001332,4,Nice,2023-08-02,13
REV_001814,ORD_001589,4,Solid quality,2023-02-04,40
REV_001815,ORD_002595,3,It's okay,2023-09-14,47
REV_001816,ORD_004738,1,Do not buy,2024-12-30,22
REV_001817,ORD_000248,4,Recommended,2024-08-09,39
REV_001818,ORD_004194,3,Decent,2024-06-26,28
REV_001819,ORD_000634,2,Disappointed,2024-07-17,29
REV_001820,ORD_000772,3,Fair,2023-10-12,19
REV_001821,ORD_002156,3,It's okay,2023-03-26,6
REV_001822,ORD_002350,5,Exceeded expectations!,2024-07-28,28
REV_001823,ORD_001830,5,Amazing product!,2023-12-28,15
REV_001824,ORD_004451,4,Solid quality,2023-04-24,49
REV_001825,ORD_000621,4,Good product,2023-08-20,29
REV_001826,ORD_000448,4,Recommended,2023-05-25,35
REV_001827,ORD_002687,4,Nice,2024-07-27,30
REV_001828,ORD_003381,2,Could be better,2023-04-25,7
REV_001829,ORD_002051,4,Good product,2025-01-02,45
REV_001830,ORD_002105,4,Happy with purchase,2023-05-29,44
REV_001831,ORD_004139,5,Love it!,2025-01-09,18
REV_001832,ORD_000606,5,Amazing product!,2024-05-09,25
REV_001833,ORD_003964,3,Decent,2023-01-21,50
REV_001834,ORD_002877,1,Very disappointed,2025-01-15,20
REV_001835,ORD_004875,4,Solid quality,2024-06-29,50
REV_001836,ORD_004365,4,Happy with purchase,2023-07-07,10
REV_001837,ORD_001364,5,Love it!,2024-03-31,33
REV_001838,ORD_001225,5,Excellent!,2024-06-11,26
REV_001839,ORD_004884,5,Exceeded expectations!,2024-01-30,34
REV_001840,ORD_004771,5,Exceeded expectations!,2023-06-23,4
REV_001841,ORD_000588,5,Excellent!,2024-03-29,21
REV_001842,ORD_002852,4,Solid quality,2023-02-01,39
REV_001843,ORD_000175,3,It's okay,2024-12-16,30
REV_001844,ORD_001961,5,Amazing product!,2024-03-24,25
REV_001845,ORD_004850,4,Solid quality,2024-08-15,15
REV_001846,ORD_002376,5,Amazing product!,2023-09-09,12
REV_001847,ORD_001438,4,Happy with purchase,2024-03-09,1
REV_001848,ORD_003417,4,Recommended,2023-04-14,38
REV_001849,ORD_000300,4,Happy with purchase,2023-08-19,13
REV_001850,ORD_000035,5,Amazing product!,2024-09-25,49
REV_001851,ORD_002698,2,Below expectations,2024-04-14,44
REV_001852,ORD_000920,5,Love it!,2023-04-02,25
REV_001853,ORD_004751,5,Exceeded expectations!,2023-10-03,0
REV_001854,ORD_004283,1,Very disappointed,2024-09-27,3
REV_001855,ORD_004109,5,Love it!,2023-04-15,27
REV_001856,ORD_001331,5,Love it!,2023-10-10,5
REV_001857,ORD_004438,4,Solid quality,2024-10-18,44
REV_001858,ORD_004935,5,Love it!,2023-02-15,2
REV_001859,ORD_002380,5,Love it!,2024-06-02,48
REV_001860,ORD_003116,3,Meets expectations,2024-10-16,45
REV_001861,ORD_004071,1,Waste of money,2024-08-24,48
REV_001862,ORD_002512,4,Solid quality,2024-08-13,17
REV_001863,ORD_003861,5,Exceeded expectations!,2023-10-07,5
REV_001864,ORD_003669,5,Amazing product!,2023-06-07,4
REV_001865,ORD_001600,3,Decent,2024-05-18,44
REV_001866,ORD_002160,4,Nice,2024-02-26,18
REV_001867,ORD_001666,2,Disappointed,2024-03-08,11
REV_001868,ORD_001301,3,Average,2023-08-23,39
REV_001869,ORD_003252,4,Nice,2023-08-27,29
REV_001870,ORD_003170,1,Waste of money,2024-08-30,28
REV_001871,ORD_003911,2,Meh,2023-12-15,26
REV_001872,ORD_001148,3,Meets expectations,2023-07-01,39
REV_001873,ORD_004740,3,Meets expectations,2024-04-07,1
REV_001874,ORD_003337,4,Solid quality,2025-01-10,28
REV_001875,ORD_004513,4,Recommended,2023-03-21,45
